	Seg5	Seg3	Feature5	Feature3	Origami	Length	DMS5M	DMS3M	DMS5aM	DMS3aM	DMSallM	DMSintM	DMS5A	DMS3A	DMS5aA	DMS3aA	DMSallA	DMSintA	DMS5C	DMS3C	DMS5aC	DMS3aC	DMSallC	DMSintC	GC	Tm
389	202	214	scaf_vertex_3	scaf_stapDX_5	rT55	13	0.019313105807817255		0.017128188787134898		0.006652723609638684	0.005909781305259486			0.017128188787134898		0.010619498854633645	0.010619498854633645	0.019313105807817255				0.0032986988460298786	0.0018302321704401156	0.38461538461538464	34.57867591445398
390	215	236	scaf_stapDX_3	scaf_stapSX_5	rT55	22		0.010739257320407473	0.01068073275735348	0.0015509009209307796	0.005859132928350148	0.005592316513895037			0.01068073275735348		0.0135355568009574	0.0135355568009574		0.010739257320407473		0.0015509009209307796	0.0031268084014638977	0.0026214886853109234	0.5	66.40090375761315
391	237	247	scaf_stapSXEND3_0	scaf_stapSX_5	rT55	11	0.06624980537711858	0.032325066993488076			0.01609948337474965	0.007963644898031048	0.06624980537711858	0.032325066993488076			0.02173347116891726	0.01020695430507594					0.004847784639638976	0.004847784639638976	0.45454545454545453	31.405032420967586
392	248	256	scaf_stapSXEND3_0	scaf_vertex_5	rT55	9		0.015704091086154434			0.0056445787316573804	0.002028851519205044								0.015704091086154434			0.0056445787316573804	0.002028851519205044	0.5555555555555556	25.897115295294668
393	257	269	scaf_vertex_3	scaf_stapDX_5	rT55	13	0.013577698628526069			0.001414343607138132	0.00831379242943704	0.00735431843338117					0.03185229923621359	0.03185229923621359	0.013577698628526069			0.001414343607138132	0.0033955080994831402	0.0016980249751665823	0.5384615384615384	44.85359239618202
394	270	277	scaf_stapDX_3	scaf_stapEND5_0	rT55	8	0.0033944246571315172	0.11956568231930499	0.0016972123285657586	0.005169669736435931	0.007513177572159857	0.004588199572412326		0.11956568231930499			0.05111174956787813	0.02184917020682356	0.0033944246571315172		0.0016972123285657586	0.005169669736435931	0.002880547933774549	0.0027271650183136394	0.625	27.27770131114022
395	278	283	scaf_stapEND3_0	scaf_scafDX_5	rT55	6			0.12666666263652265		0.12666666263652265	0.12666666263652265									0.12666666263652265		0.12666666263652265	0.12666666263652265	0.5	-16.941835209252588
396	284	302	scaf_scafDX_3	scaf_stapDX_5	rT55	19			0.003092047748019227		0.0035012829657703392	0.0035012829657703392					0.005503644940194538	0.005503644940194542			0.003092047748019227		0.0024940767442991857	0.0024940767442991857	0.47368421052631576	60.02058235427012
397	303	311	scaf_stapDX_3	scaf_vertex_5	rT55	9		0.059363415124432224			0.008935388258831492	0.004753114521681942		0.059363415124432224			0.02180931764323978	0.013219154485421486					0.0006145079120669129	0.0006145079120669129	0.4444444444444444	17.08682485088451
398	312	324	scaf_vertex_3	scaf_stapDX_5	rT55	13		0.007071718035690662			0.007386665028113949	0.007467569482558075		0.007071718035690662			0.01247872863550081	0.01657650781862696					0.0033640736991762715	0.0033640736991762715	0.46153846153846156	44.09145075527903
399	325	332	scaf_stapDX_3	scaf_stapEND5_0	rT55	8	0.009676061091593292	0.0057646694608181805			0.004398076956606459	0.00337501714513051	0.009676061091593292				0.014768715972743323	0.02254171086962912		0.0057646694608181805			0.002400064245930182	0.0017921417314806449	0.5	21.726607604839387
400	333	338	scaf_stapEND3_0	scaf_scafDX_5	rT55	6	0.21151752497096823		0.18814671612474093	0.12101904230181246	0.15897019720160765	0.1445347132893898	0.21151752497096823			0.12101904230181246	0.15028722649587067	0.12668054602380446			0.18814671612474093		0.18814671612474093	0.18814671612474093	0.3333333333333333	-24.765249099283807
401	339	357	scaf_scafDX_3	scaf_stapDX_5	rT55	19	0.0919323344639786	0.009003028616472387	0.0027018839943259492		0.0044645081678198395	0.002118905980681576	0.0919323344639786	0.009003028616472387			0.02876924465394095				0.0027018839943259492		0.002118905980681576	0.002118905980681576	0.47368421052631576	65.09463621868099
402	358	366	scaf_stapDX_3	scaf_vertex_5	rT55	9		0.012202371396757266	0.01723548381940055		0.008165241632433413	0.007141848642448348			0.01723548381940055		0.013399569037872509	0.013399569037872509		0.012202371396757266			0.004975620538808717	0.002028851519205044	0.3333333333333333	9.445237506670082
403	367	379	scaf_vertex_3	scaf_stapSXEND5_0	rT55	13	0.07938856978273971			0.009880897062282262	0.007354797542309933	0.005462888233914777	0.07938856978273971			0.009880897062282262	0.023511681488723072	0.01734463311018656					0.001720598392981721	0.001720598392981721	0.38461538461538464	35.664223215893685
404	380	390	scaf_stapSX_3	scaf_stapSXEND5_0	rT55	11	0.008359258422878478				0.011283683172250614	0.013109690818003917					0.013109690818003917	0.013109690818003917	0.008359258422878478				0.008359258422878477		0.36363636363636365	25.869451618488768
405	391	401	scaf_stapSX_3	scaf_stapEND5_0	rT55	11		0.0040186866630407625	0.010807535977303797	0.001424097700980464	0.004228780006474276	0.004272098739600075			0.010807535977303797		0.01999096238307342	0.01999096238307342		0.0040186866630407625		0.001424097700980464	0.001944938116940197	0.0015270256604826302	0.5454545454545454	40.30239985302984
406	402	412	scaf_stapEND3_0	scaf_stapDX_5	rT55	11	0.007783766886180893				0.007480017273606622	0.007405950342685842					0.010172387082367744	0.010172387082367744	0.007783766886180893				0.00471652548469854	0.0028579494958032602	0.5454545454545454	32.07487843030759
407	413	421	scaf_stapDX_3	scaf_vertex_5	rT55	9	0.0031603264049155505				0.0028729473699666635	0.0028052825016224004					0.014104419696011991	0.014104419696011991	0.0031603264049155505				0.0019300598750212725	0.0016375091277285741	0.6666666666666666	31.809687909559557
408	422	434	scaf_vertex_3	scaf_stapSXEND5_0	rT55	13			0.04163047251907275	0.0017362287039350865	0.00869623425570333	0.00869623425570333			0.04163047251907275		0.013821739442659641	0.013821739442659641				0.0017362287039350865	0.0021658920900293017	0.0021658920900293017	0.46153846153846156	33.676376624910574
409	435	456	scaf_stapSX_3	scaf_stapSX_5	rT55	22					0.006914149206719669	0.006914149206719669					0.015395002577985546	0.015395002577985546					0.0034814545620241895	0.0034814545620241895	0.45454545454545453	63.6494280881202
410	457	467	scaf_stapSXEND3_0	scaf_stapDX_5	rT55	11		0.0037309408946919697			0.004959935138925215	0.006593767437416394								0.0037309408946919697			0.004959935138925215	0.006593767437416394	0.6363636363636364	45.97331214802824
411	468	476	scaf_stapDX_3	scaf_vertex_5	rT55	9		0.07805225892634023			0.029653584305955476	0.011265978387893403		0.07805225892634023			0.029653584305955476	0.011265978387893403							0.4444444444444444	19.227822670405033
412	477	489	scaf_vertex_3	scaf_stapDX_5	rT55	13	0.0053549975194402384		0.002389752991371327		0.005769444959414082	0.005841573264612281					0.013261569432488119	0.013261569432488119	0.0053549975194402384		0.002389752991371327		0.0030905684575230343	0.0025731477997043284	0.5384615384615384	45.559249428562396
413	490	497	scaf_stapDX_3	scaf_stapEND5_0	rT55	8	0.009988192094547915				0.005847772466069106	0.0034236869386585138	0.009988192094547915				0.009988192094547918						0.0034236869386585138	0.0034236869386585138	0.5	18.600959049324842
414	498	503	scaf_stapEND3_0	scaf_scafDX_5	rT55	6	0.19149237031266075		0.1316802668714813		0.17512602580895567	0.16747512123169211	0.19149237031266075		0.1316802668714813		0.15879473047498677	0.1316802668714813					0.21300014723500274	0.21300014723500274	0.3333333333333333	-17.244856261302346
415	504	522	scaf_scafDX_3	scaf_stapDX_5	rT55	19			0.03595358990283555		0.008927323083052982	0.00892732308305299			0.03595358990283555		0.022045479902587987	0.022045479902587987					0.005680964819644399	0.005680964819644399	0.47368421052631576	63.772401406673566
416	523	531	scaf_stapDX_3	scaf_vertex_5	rT55	9				0.0272041677262638	0.032919562391229326	0.032919562391229326				0.0272041677262638	0.032919562391229326	0.032919562391229326							0.2222222222222222	7.859524649077684
417	532	544	scaf_vertex_3	scaf_stapSXEND5_0	rT55	13	0.07676471853915243				0.01846442092692094	0.012930913292565769	0.07676471853915243				0.04076314299445687	0.029704391666816373					0.005629084091516588	0.005629084091516588	0.46153846153846156	40.92899008268205
418	545	552	scaf_stapSX_3	scaf_stapEND5_0	rT55	8		0.2526310305163974	0.008534832112040454		0.03555421076904825	0.01333807690439848		0.2526310305163974			0.07256698386336849	0.020844498541063374			0.008534832112040454		0.008534832112040454	0.008534832112040454	0.625	21.020446483889373
419	553	558	scaf_stapEND3_0	scaf_scafDX_5	rT55	6	0.37785408726425496	0.10111093676961296	0.08053955285613489		0.14544891665590337	0.0805395528561349							0.37785408726425496	0.10111093676961296	0.08053955285613489		0.14544891665590337	0.0805395528561349	0.6666666666666666	3.8088787991682693
420	559	577	scaf_scafDX_3	scaf_stapSX_5	rT55	19		0.013197288968675124	0.005696390803921856		0.012214011871337353	0.012109384588173008					0.02411265718663797	0.02411265718663797		0.013197288968675124	0.005696390803921856		0.006186878735033778	0.0051193912661796435	0.42105263157894735	55.33536563344535
421	578	586	scaf_stapSXEND3_0	scaf_vertex_5	rT55	9		0.10596847550309427	0.045561372337532526	0.020610400288847402	0.03308860434214465	0.022448071494006887		0.10596847550309427	0.045561372337532526		0.06948430879297263	0.045561372337532526				0.020610400288847402	0.015756877435063783	0.015756877435063783	0.3333333333333333	17.135869144390995
422	587	599	scaf_vertex_3	scaf_stapDX_5	rT55	13		0.00436007994752238		0.021068842699437006	0.006832291292850391	0.0072850710453719655				0.021068842699437006	0.027203536448255027	0.027203536448255027		0.00436007994752238			0.004310689187888313	0.004300878379331875	0.6923076923076923	60.400304659158735
423	600	610	scaf_stapDX_3	scaf_stapSXEND5_0	rT55	11	0.005657374428552528	0.10722675360875508	0.005374505707124903	0.008056881513766188	0.014073046509337593	0.011677892789357288		0.10722675360875508			0.0634240654090028	0.04877862295251616	0.005657374428552528		0.005374505707124903	0.008056881513766188	0.0057025427655813055	0.005713891085086005	0.5454545454545454	41.770223767207995
424	611	621	scaf_stapSX_3	scaf_stapEND5_0	rT55	11					0.004393185413502973	0.004393185413502977											0.004393185413502973	0.004393185413502977	0.6363636363636364	48.85555007107462
425	622	632	scaf_stapEND3_0	scaf_stapSX_5	rT55	11					0.021568342304262193	0.021568342304262193					0.048903143481259945	0.048903143481259945					0.009512545751421726	0.009512545751421726	0.45454545454545453	31.943105572960917
426	633	641	scaf_stapSXEND3_0	scaf_vertex_5	rT55	9																			0.3333333333333333	11.778319326050052
427	642	654	scaf_vertex_3	scaf_stapDX_5	rT55	13																			0.46153846153846156	36.11443147607031
428	655	660	scaf_stapDX_3	scaf_scafEND3_0	rT55	6																			0.5	-7.614362179958164
429	1	16	scaf_scafEND5_0	scaf_stapDX_5	rT77	16																			0.625	64.88400932802466
430	17	38	scaf_stapDX_3	scaf_stapSX_5	rT77	22		0.0046319022615151665			0.006251508131286049	0.006738157433443851					0.015033212760310295	0.015033212760310295		0.0046319022615151665			0.003482892991364791	0.0030201638413409593	0.4090909090909091	57.58684474873627
431	39	49	scaf_stapSXEND3_0	scaf_stapDX_5	rT77	11	0.008462355785668929	0.016252908953255506	0.01769080227616861	0.021238391540077173	0.01146175048268481	0.011374462133734982		0.016252908953255506	0.01769080227616861	0.021238391540077173	0.02131286717108707	0.02280707402891758	0.008462355785668929				0.004076299344298859	0.0028291336436157563	0.45454545454545453	29.388470860485427
432	50	58	scaf_stapDX_3	scaf_vertex_5	rT77	9		0.021650901919601426	0.018539395056904214	0.0023572021687100083	0.012727388082016238	0.010661714566233174			0.018539395056904214		0.02267473192325145	0.02267473192325145		0.021650901919601426		0.0023572021687100083	0.00714391719992695	0.002357202168710008	0.7777777777777778	34.48077564111736
433	59	71	scaf_vertex_3	scaf_stapDX_5	rT77	13	0.010277401455575635	0.0010135969325453034		0.012964611927905044	0.005968086066716276	0.007325242423412375				0.012964611927905044	0.01291515880399969	0.01291515880399969	0.010277401455575635	0.0010135969325453034			0.0027578484972792133	0.0023564949019534635	0.6153846153846154	46.31561765871464
434	72	82	scaf_stapDX_3	scaf_stapSXEND5_0	rT77	11	0.004655474283202266	0.002274700092805158			0.00495115030344497	0.0075330037289824845	0.004655474283202266				0.011482653758256736	0.028321784057050742		0.002274700092805158			0.0021348627106060948	0.0020036218434035065	0.6363636363636364	41.92798887310681
435	83	90	scaf_stapSX_3	scaf_stapEND5_0	rT77	8			0.011043492160406388	0.009888463097738484	0.011492677394973519	0.011492677394973519			0.011043492160406388		0.02123369492988722	0.02123369492988722				0.009888463097738484	0.0062203791728695085	0.0062203791728695085	0.375	10.411279350846655
436	91	96	scaf_stapEND3_0	scaf_scafDX_5	rT77	6	0.199018579104186	0.022864861036487077	0.08376317906511013		0.0725056382286294	0.08376317906511012	0.199018579104186		0.08376317906511013		0.12911401503627604	0.08376317906511012		0.022864861036487077			0.022864861036487074		0.3333333333333333	-24.35564569870442
437	97	115	scaf_scafDX_3	scaf_stapSX_5	rT77	19		0.050114118106774776	0.021179461485859422		0.006673628546826747	0.005455093817267144		0.050114118106774776	0.021179461485859422		0.024014234654306955	0.018791940814643252					0.0032106041429874207	0.0032106041429874207	0.5263157894736842	68.24634268198128
438	116	126	scaf_stapSXEND3_0	scaf_stapDX_5	rT77	11				0.010006323206173983	0.007874364164469799	0.007874364164469799				0.010006323206173983	0.02287780375949148	0.02287780375949148					0.0038673748845607725	0.0038673748845607725	0.36363636363636365	30.099147921687234
439	127	135	scaf_stapDX_3	scaf_vertex_5	rT77	9		0.006411589898891222		0.013235690177306695	0.011476642336381153	0.013934708379172031				0.013235690177306695	0.013934708379172031	0.013934708379172031		0.006411589898891222			0.0064115898988912215		0.4444444444444444	12.388381089677353
440	136	148	scaf_vertex_3	scaf_stapSXEND5_0	rT77	13	0.10349296121721291		0.05557104112733844	0.01718400380989596	0.028994300052576978	0.021094201140354426	0.10349296121721291		0.05557104112733844	0.01718400380989596	0.04212736617870552	0.031221143525727798					0.006505877985639622	0.006505877985639622	0.3076923076923077	32.941425181260456
441	149	159	scaf_stapSX_3	scaf_stapSXEND5_0	rT77	11			0.025834935769061686	0.010477763639915986	0.01373410004830315	0.01373410004830315			0.025834935769061686	0.010477763639915986	0.01706033820846393	0.01706033820846393					0.004643688272358714	0.004643688272358714	0.36363636363636365	21.73952588156527
442	160	167	scaf_stapSX_3	scaf_stapEND5_0	rT77	8		0.07070427905045669	0.008026273384457577	0.006281943779612171	0.0124547858052571	0.008800642430333199		0.07070427905045669			0.02495861380390754	0.014828862644511222			0.008026273384457577	0.006281943779612171	0.00621515644552935	0.006215156445529356	0.625	26.435787119842587
443	168	173	scaf_stapEND3_0	scaf_scafDX_5	rT77	6	0.10949204073657987	0.04541149978019831	0.07422829629267814	0.05705607849362575	0.06774152227639281	0.06507822600319672	0.10949204073657987	0.04541149978019831	0.07422829629267814		0.0717308476166343	0.07422829629267814				0.05705607849362575	0.057056078493625734	0.057056078493625734	0.3333333333333333	-20.596175327726115
444	174	192	scaf_scafDX_3	scaf_stapSX_5	rT77	19			0.005221202803692667	0.026459594343769842	0.009029489102345516	0.009029489102345516				0.026459594343769842	0.018373860230286965	0.018373860230286965			0.005221202803692667		0.003501710227265614	0.003501710227265614	0.42105263157894735	59.19578341141431
445	193	203	scaf_stapSXEND3_0	scaf_stapSX_5	rT77	11		0.20043290040541198		0.003924741610902164	0.011255356246187547	0.006327574867557317		0.20043290040541198			0.020517832096560853	0.009598107837012091				0.003924741610902164	0.003386996855872144	0.003386996855872144	0.45454545454545453	32.28585079826507
446	204	212	scaf_stapSXEND3_0	scaf_vertex_5	rT77	9	0.09102336174473695	0.02664817051726664	0.010147755336296584	0.025717075660626188	0.016236607495015463	0.011216490974375807	0.09102336174473695	0.02664817051726664		0.025717075660626188	0.02623584729443408	0.017240574522710873			0.010147755336296584		0.007297301468261737	0.007297301468261743	0.4444444444444444	21.615241015958304
447	213	225	scaf_vertex_3	scaf_stapDX_5	rT77	13		0.021261963561764272			0.009733234093676267	0.008325070664180393		0.021261963561764272			0.019427740536228134	0.018570848936965572					0.004876318259740092	0.004876318259740092	0.38461538461538464	43.6319368351061
448	226	236	scaf_stapDX_3	scaf_stapSXEND5_0	rT77	11		0.0038068815024666627	0.0047615483807942165	0.004891194500073266	0.007195590987850566	0.007880722885189758					0.018696657956666616	0.018696657956666616		0.0038068815024666627	0.0047615483807942165	0.004891194500073266	0.004057401271034462	0.004122565945833699	0.5454545454545454	41.78104293076734
449	237	247	scaf_stapSX_3	scaf_stapEND5_0	rT77	11	0.06471698554193327	0.021273749572607824			0.015390409596466943	0.008559784993514796	0.06471698554193327	0.021273749572607824			0.022361663534779003	0.013476498144150507					0.0034533011771601613	0.0034533011771601613	0.45454545454545453	31.405032420967586
450	248	258	scaf_stapEND3_0	scaf_stapDX_5	rT77	11				0.0015203953988179551	0.002113390810323163	0.002113390810323163										0.0015203953988179551	0.002113390810323163	0.002113390810323163	0.5454545454545454	46.23717510769296
451	259	269	scaf_stapDX_3	scaf_stapEND5_0	rT77	11			0.015203953988179551	0.0035711612855956624	0.007702340940747896	0.007702340940747896			0.015203953988179551		0.023378229146730423	0.023378229146730423				0.0035711612855956624	0.0025376625233318128	0.0025376625233318128	0.5454545454545454	37.08781152625426
452	270	280	scaf_stapEND3_0	scaf_stapDX_5	rT77	11	0.018727971230401017		0.00842699775313828	0.01449679333756655	0.012633275582837408	0.011830965176050355					0.029040587219644115	0.029040587219644115	0.018727971230401017		0.00842699775313828	0.01449679333756655	0.009055661920438725	0.007551401591723315	0.5454545454545454	42.06409527179039
453	281	289	scaf_stapDX_3	scaf_vertex_5	rT77	9					0.0035004452205343608	0.0035004452205343608											0.0035004452205343608	0.0035004452205343608	0.6666666666666666	29.485741713292498
454	290	302	scaf_vertex_3	scaf_stapDX_5	rT77	13	0.016806851462902356		0.001532181409661505		0.0059733134277188855	0.004856921582908995					0.007683129697316107	0.007683129697316107	0.016806851462902356		0.001532181409661505		0.004644002471835235	0.0024411557127359935	0.38461538461538464	38.005559549248176
455	303	324	scaf_stapDX_3	scaf_stapDX_5	rT77	22		0.016559345235187806			0.009928002598010488	0.009312991838012874		0.016559345235187806			0.015301217247752725	0.015061302994451591					0.0041795900223191235	0.0041795900223191235	0.45454545454545453	60.243334451563385
456	325	346	scaf_stapDX_3	scaf_stapSX_5	rT77	22	0.007943771308552727				0.00539903470241103	0.005228056042975145	0.007943771308552727				0.01539431129485833	0.01757223370732394					0.002199268632009675	0.002199268632009673	0.45454545454545453	64.14718266786144
457	347	357	scaf_stapSXEND3_0	scaf_stapSX_5	rT77	11	0.0074841168856542755	0.12262165681629461			0.01308282822754055	0.005650012490169927		0.12262165681629461			0.12262165681629462		0.0074841168856542755				0.006205066770303215	0.005650012490169927	0.45454545454545453	36.86888999144628
458	358	366	scaf_stapSXEND3_0	scaf_vertex_5	rT77	9		0.015380744150832803	0.021049815366580373		0.015897675445834696	0.01607381822580872			0.021049815366580373		0.02033646031293203	0.02033646031293203		0.015380744150832803			0.012427732294217389	0.010041681238704634	0.3333333333333333	9.445237506670082
459	367	379	scaf_vertex_3	scaf_stapDX_5	rT77	13	0.07218931641674399			0.011114208225467687	0.01051064101031174	0.008260830996507403	0.07218931641674399			0.011114208225467687	0.029391804710277664	0.023478188458473888					0.002906584077964815	0.002906584077964815	0.38461538461538464	35.664223215893685
460	380	390	scaf_stapDX_3	scaf_stapSXEND5_0	rT77	11	0.007931985297709178				0.012511450476688066	0.01571341358636441					0.01571341358636441	0.01571341358636441	0.007931985297709178				0.007931985297709181		0.36363636363636365	25.869451618488768
461	391	398	scaf_stapSX_3	scaf_stapEND5_0	rT77	8			0.021368037659356222		0.027499034309992926	0.027499034309992926			0.021368037659356222		0.03290023075078172	0.03290023075078172					0.01921119767498656	0.01921119767498656	0.375	1.9116407735741063
462	399	404	scaf_stapEND3_0	scaf_scafDX_5	rT77	6	0.2881679651247985	0.03190473135348996	0.02064909099789967		0.049412560314032274	0.03176108512679798		0.03190473135348996			0.03190473135348996		0.2881679651247985		0.02064909099789967		0.055123009941742594	0.03176108512679798	0.6666666666666666	17.245878731013477
463	405	423	scaf_scafDX_3	scaf_stapSX_5	rT77	19	0.027284615102818342	0.08557822473501683			0.006235160374281607	0.003473473068008464	0.027284615102818342	0.08557822473501683			0.0281287290414456	0.016374184018227014					0.001868123757316039	0.001868123757316039	0.631578947368421	71.78806676170143
464	424	434	scaf_stapSXEND3_0	scaf_stapDX_5	rT77	11	0.005798717335026619		0.012516743515850142	0.0033236550578811114	0.010352603379831158	0.011402563920639952			0.012516743515850142		0.014590824362702443	0.01459082436270243	0.005798717335026619			0.0033236550578811114	0.004390095238122301	0.0033236550578811105	0.45454545454545453	25.06156776950445
465	435	443	scaf_stapDX_3	scaf_vertex_5	rT77	9		0.014773764592389974		0.002698996483172959	0.0059514139380149106	0.00511456051615818					0.011004524543467781	0.011004524543467781		0.014773764592389974		0.002698996483172959	0.004654142834055422	0.0034867984216653647	0.7777777777777778	42.88307328539264
466	444	456	scaf_vertex_3	scaf_stapDX_5	rT77	13	0.03107381758901968		0.025263314243149516		0.013099886785414024	0.011021536123021623			0.025263314243149516		0.014608320693601734	0.01460832069360172	0.03107381758901968				0.010534211615947758	0.0035711612855956624	0.23076923076923078	27.70229427289337
467	457	467	scaf_stapDX_3	scaf_stapSXEND5_0	rT77	11		0.005280132857910419			0.00429554420006355	0.003494552215112586								0.005280132857910419			0.00429554420006355	0.003494552215112586	0.6363636363636364	45.97331214802824
468	468	475	scaf_stapSX_3	scaf_stapEND5_0	rT77	8					0.012434241439945289	0.012434241439945289					0.012434241439945289	0.012434241439945289							0.5	14.358440772386643
469	476	481	scaf_stapEND3_0	scaf_scafDX_5	rT77	6	0.0300543276510526		0.03465087188003712	0.011833154886924241	0.021523078795804014	0.019799477992137892	0.0300543276510526			0.011833154886924241	0.018858353960971123	0.011833154886924243			0.03465087188003712		0.02350560700196396	0.02350560700196396	0.5	6.463628624501212
470	482	500	scaf_scafDX_3	scaf_stapSX_5	rT77	19	0.0049265525326039165	0.0022039840277438575		0.008320923655546328	0.004392862173630944	0.004834722032201685				0.008320923655546328	0.006279251076544076	0.006279251076544076	0.0049265525326039165	0.0022039840277438575			0.0024218493544347114	0.0013082472036340547	0.47368421052631576	53.65505825229883
471	501	511	scaf_stapSXEND3_0	scaf_stapDX_5	rT77	11		0.009228446490499682		0.0028757866458262098	0.007220117910982996	0.006652979530946308					0.02839250012211205	0.02839250012211205		0.009228446490499682		0.0028757866458262098	0.004574298568207596	0.0032204937654002528	0.5454545454545454	39.76295507252701
472	512	520	scaf_stapDX_3	scaf_vertex_5	rT77	9	0.004007243686807014	0.01106706418209349		0.014131427001416499	0.00846821323279104	0.00993940181575776				0.014131427001416499	0.014084204055656645	0.014084204055656645	0.004007243686807014	0.01106706418209349			0.0060325107277122295	0.004950124554291018	0.4444444444444444	16.00414146175092
473	521	533	scaf_vertex_3	scaf_stapSXEND5_0	rT77	13				0.01147957456161774	0.014299693337803555	0.014299693337803555				0.01147957456161774	0.014299693337803555	0.014299693337803555							0.15384615384615385	25.627049791700927
474	534	544	scaf_stapSX_3	scaf_stapSXEND5_0	rT77	11			0.007531260929028475		0.011507303738515827	0.011507303738515827					0.01916190796462517	0.01916190796462517			0.007531260929028475		0.006910483004871821	0.006910483004871821	0.5454545454545454	35.92000193856319
475	545	555	scaf_stapSX_3	scaf_stapEND5_0	rT77	11			0.003535803253065012	0.005386206955502368	0.007697343551044538	0.007697343551044538					0.023942723340517034	0.023942723340517034			0.003535803253065012	0.005386206955502368	0.003612316150538354	0.003612316150538354	0.6363636363636364	46.32275844131016
476	556	566	scaf_stapEND3_0	scaf_stapDX_5	rT77	11		0.03427371953304352		0.005115128706100718	0.007139952016478266	0.005217255482079675		0.03427371953304352			0.026618209074512084	0.02067266301958677				0.005115128706100718	0.0036978860453912472	0.0036978860453912472	0.5454545454545454	44.43188239985068
477	567	577	scaf_stapDX_3	scaf_stapEND5_0	rT77	11	0.021344465637669126	0.01225745127729204			0.016183431611602198	0.01618909385090241	0.021344465637669126				0.020468814379337955	0.020044553569747436		0.01225745127729204			0.011377255490096517	0.01056026571582084	0.36363636363636365	27.686438892253364
478	578	588	scaf_stapEND3_0	scaf_stapDX_5	rT77	11			0.048652652762174564		0.021962164339863928	0.021962164339863918			0.048652652762174564		0.03745112835593804	0.03745112835593804					0.012879095601794163	0.012879095601794163	0.36363636363636365	30.899766377813307
479	589	597	scaf_stapDX_3	scaf_vertex_5	rT77	9	0.003205794949445611	0.010065253260391736	0.004466898109705466	0.003924741610902164	0.006699106294496306	0.007275036746950821					0.025198491183509985	0.025198491183509985	0.003205794949445611	0.010065253260391736	0.004466898109705466	0.003924741610902164	0.005139789526780476	0.0048082688483346014	0.7777777777777778	44.99707033647519
480	598	610	scaf_vertex_3	scaf_stapSXEND5_0	rT77	13	0.1161629228740292	0.152157399990231	0.006647310115762223	0.011008134127875737	0.013662901787529519	0.007735860097131581	0.1161629228740292	0.152157399990231			0.06469687135585911	0.03148373540265773			0.006647310115762223	0.011008134127875737	0.004845248524597288	0.004845248524597284	0.5384615384615384	52.10872210118913
481	611	632	scaf_stapSX_3	scaf_stapDX_5	rT77	22		0.0038068815024666627			0.006765557657496985	0.00716600362679717					0.030465067542802954	0.030465067542802954		0.0038068815024666627			0.003848058314923273	0.003853976962904007	0.5454545454545454	70.64339935604357
482	633	654	scaf_stapDX_3	scaf_stapSX_5	rT77	22	0.015439674205050553				0.010273133119442265	0.0097630612452121	0.015439674205050553				0.014415342960542898	0.014251353755272277					0.0031388870862438345	0.0031388870862438345	0.4090909090909091	54.43506715403146
483	655	665	scaf_stapSXEND3_0	scaf_stapDX_5	rT77	11		0.005798717335026619	0.018904761393054262		0.00801882923093831	0.008398896978944883			0.018904761393054262		0.017452741418048943	0.017452741418048943		0.005798717335026619			0.003684327905554856	0.003167381586510735	0.5454545454545454	35.80414635241169
484	666	674	scaf_stapDX_3	scaf_vertex_5	rT77	9					0.008029638740467566	0.008029638740467566					0.01388011831402071	0.01388011831402071					0.0026872104723294084	0.0026872104723294084	0.6666666666666666	27.33257107444217
485	675	687	scaf_vertex_3	scaf_stapDX_5	rT77	13					0.0075194740638186985	0.0075194740638186925					0.018378528402807962	0.018378528402807962					0.0030765515582740106	0.0030765515582740106	0.38461538461538464	39.83356428715365
486	688	698	scaf_stapDX_3	scaf_stapSXEND5_0	rT77	11	0.008297351633859229				0.00992422404958924	0.010534540132934539	0.008297351633859229				0.00992422404958924	0.010534540132934539							0.2727272727272727	20.522412787347548
487	699	706	scaf_stapSX_3	scaf_stapEND5_0	rT77	8				0.0142021430664778	0.01608474301560732	0.01608474301560732				0.0142021430664778	0.01608474301560732	0.01608474301560732							0.25	-2.007763193215169
488	707	712	scaf_stapEND3_0	scaf_scafDX_5	rT77	6	0.04611866043081131		0.021509469789478822		0.033916404858409945	0.02908548928626352					0.039329918184926475	0.039329918184926475	0.04611866043081131		0.021509469789478822		0.03149583993589897	0.021509469789478822	0.8333333333333334	7.169138807333468
489	713	731	scaf_scafDX_3	scaf_stapSX_5	rT77	19		0.08356281688076979		0.013860348752014848	0.014407452076952902	0.011207954070175727		0.08356281688076979		0.013860348752014848	0.018136896405171236	0.014060085312767074					0.0028757866458262093	0.0028757866458262093	0.3684210526315789	45.48765080018802
490	732	742	scaf_stapSXEND3_0	scaf_stapDX_5	rT77	11	0.006965532408538074	0.00291114467835686		0.01739615200507986	0.010735256572590546	0.01915790485015787				0.01739615200507986	0.01915790485015787	0.01915790485015787	0.006965532408538074	0.00291114467835686			0.0045030736839449855		0.36363636363636365	22.062621129940965
491	743	751	scaf_stapDX_3	scaf_vertex_5	rT77	9				0.0061994417037073216	0.004498830107799878	0.004498830107799878										0.0061994417037073216	0.004498830107799878	0.004498830107799878	0.4444444444444444	25.639508566172935
